"row_id","incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point","data_as_of","data_loaded_at"
"156403806244","2026-04-20T12:55:00.000","2026-04-20T00:00:00.000","12:55","2026","Monday","2026-04-20T17:16:00.000","1564038","260220141","261102329","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","CHESTNUT ST \ MALLORCA WAY","26772000","Northern","Marina","2","2","37.800682067871094","-122.43730163574219","POINT (-122.437301636 37.800682068)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156402006224","2026-04-20T14:25:00.000","2026-04-20T00:00:00.000","14:25","2026","Monday","2026-04-20T16:40:00.000","1564020","260220038","261102233","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","HUDSON AVE \ KEITH ST","20201000","Bayview","Bayview Hunters Point","10","10","37.73751449584961","-122.38404846191406","POINT (-122.384048462 37.737514496)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156407306243","2026-04-20T16:30:00.000","2026-04-20T00:00:00.000","16:30","2026","Monday","2026-04-20T23:24:00.000","1564073","260220618","261103098","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","CESAR CHAVEZ ST \ ILLINOIS ST","23534000","Bayview","Bayview Hunters Point","10","10","37.75032424926758","-122.38656616210938","POINT (-122.386566162 37.750324249)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156433206241","2026-04-20T16:45:00.000","2026-04-20T00:00:00.000","16:45","2026","Monday","2026-04-21T08:58:00.000","1564332","260221105","261110855","II","Initial",,"06241","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, <$50","Open or Active","FRANKLIN ST \ WASHINGTON ST","26539000","Northern","Pacific Heights","2","2","37.792842864990234","-122.42451477050781","POINT (-122.424514771 37.792842865)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156415706243","2026-04-20T20:00:00.000","2026-04-20T00:00:00.000","20:00","2026","Monday","2026-04-21T10:20:00.000","1564157","260221199","261111124","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","DASHIELL HAMMETT ST \ PINE ST","24981000","Central","Nob Hill","3","3","37.79120635986328","-122.4080581665039","POINT (-122.408058167 37.79120636)","2026-04-22T09:34:09.000","2026-04-23T09:57:23.000"
"156442006224","2026-04-20T21:15:00.000","2026-04-20T00:00:00.000","21:15","2026","Monday","2026-04-21T07:20:00.000","1564420","266038708",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active",,,"Mission",,,,,,,"2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156406506242","2026-04-20T21:40:00.000","2026-04-20T00:00:00.000","21:40","2026","Monday","2026-04-20T21:49:00.000","1564065","260220527","261102940","II","Initial",,"06242","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $50-$200","Open or Active","BUCHANAN ST \ LAUSSAT ST","25891000","Northern","Hayes Valley","5","8","37.77206039428711","-122.42706298828125","POINT (-122.427062988 37.772060394)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156442206224","2026-04-20T23:59:00.000","2026-04-20T00:00:00.000","23:59","2026","Monday","2026-04-21T08:34:00.000","1564422","266038714",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","CLINTON PARK \ GUERRERO ST","25844000","Mission","Mission","9","8","37.76914978027344","-122.42447662353516","POINT (-122.424476624 37.76914978)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156423306244","2026-04-21T10:00:00.000","2026-04-21T00:00:00.000","10:00","2026","Tuesday","2026-04-21T17:55:00.000","1564233","260222181","261112769","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","15TH ST \ BRYANT ST","24213000","Mission","Mission","9","10","37.766902923583984","-122.41060638427734","POINT (-122.410606384 37.766902924)","2026-04-22T09:34:09.000","2026-04-23T09:57:23.000"
"156444806223","2026-04-21T22:35:00.000","2026-04-21T00:00:00.000","22:35","2026","Tuesday","2026-04-22T00:00:00.000","1564448","260222749","261113582","II","Initial",,"06223","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, $200-$950","Open or Active","20TH ST \ SAN CARLOS ST","24146000","Mission","Mission","9","9","37.758583068847656","-122.41983795166016","POINT (-122.419837952 37.758583069)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156443906244","2026-04-22T12:00:00.000","2026-04-22T00:00:00.000","12:00","2026","Wednesday","2026-04-22T12:54:00.000","1564439","260223612","261121828","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","LANE ST \ NEWCOMB AVE","20208000","Bayview","Bayview Hunters Point","10","10","37.734169006347656","-122.38790893554688","POINT (-122.387908936 37.734169006)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156444006220","2026-04-22T15:30:00.000","2026-04-22T00:00:00.000","15:30","2026","Wednesday","2026-04-22T15:32:00.000","1564440","260223941","261122446","II","Initial",,"06220","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, Att.","Cite or Arrest Adult","HARRIET ST \ HARRISON ST","23921000","Southern","South of Market","6","6","37.77684783935547","-122.40460968017578","POINT (-122.40460968 37.776847839)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156450806243","2026-04-22T20:45:00.000","2026-04-22T00:00:00.000","20:45","2026","Wednesday","2026-04-22T20:45:00.000","1564508","260156433",,"IS","Initial Supplement",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","DOWNEY ST \ WALLER ST","26405000","Park","Haight Ashbury","5","5","37.76897048950195","-122.44757080078125","POINT (-122.447570801 37.76897049)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156453106243","2026-04-22T21:00:00.000","2026-04-22T00:00:00.000","21:00","2026","Wednesday","2026-04-22T22:42:00.000","1564531","260224654","261123699","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","GOLDEN GATE AVE \ LEAVENWORTH ST","24334000","Tenderloin","Tenderloin","5","6","37.781864166259766","-122.41386413574219","POINT (-122.413864136 37.781864166)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156453406224","2026-04-22T21:30:00.000","2026-04-22T00:00:00.000","21:30","2026","Wednesday","2026-04-22T23:34:00.000","1564534","260224698","261123796","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","EDDY ST \ HYDE ST","25138000","Tenderloin","Tenderloin","5","6","37.78351593017578","-122.41588592529297","POINT (-122.415885925 37.78351593)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
